C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_01_966.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_01_966.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_01_966.jpg, 0, 0.6573018, 0, 1.26407
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_073.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_073.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_073.jpg, 0, 0.9748305, 0, 2.386367
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_195.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_195.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_195.jpg, 0, 1, 0, 3.811746
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_347.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_347.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_347.jpg, -0.1683645, 1, 0, 5.666613
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_490.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_490.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_490.jpg, 0, 1, 0, 7.270545
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_590.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_590.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_590.jpg, 0, 1, 0, 8.40457
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_697.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_697.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_697.jpg, 0, 1, 0, 9.527566
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_799.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_799.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_799.jpg, 0, 1, 0, 10.63955
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_899.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_899.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_899.jpg, -0.264402, 1, 0, 11.52848
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_02_999.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_02_999.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_02_999.jpg, -0.5648085, 0.7352206, 0, 12.35825
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_114.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_114.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_114.jpg, -0.1867632, 0.3571753, 0, 13.05624
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_220.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_220.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_220.jpg, 0, 0.07402119, 0, 12.55756
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_332.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_332.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_332.jpg, 0, 0, 0, 12.3131
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_435.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_435.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_435.jpg, -0.3082293, 0, 0, 12.68475
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_565.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_565.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_565.jpg, 0, 0, 0, 12.553
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_661.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_661.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_661.jpg, 0, 0, 0, 11.84645
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_826.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_826.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_826.jpg, 0, 0, 0, 11.82511
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_03_931.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_03_931.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_03_931.jpg, -0.3198408, 0, 0, 11.66624
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_045.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_045.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_045.jpg, -0.6571959, 0, 0, 11.49524
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_153.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_153.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_153.jpg, -0.3358914, 0, 0, 11.38628
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_310.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_310.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_310.jpg, 0, 0, 0, 11.2453
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_414.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_414.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_414.jpg, 0, 0, 0, 11.06243
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_524.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_524.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_524.jpg, 0, 0, 0, 10.95136
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_636.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_636.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_636.jpg, -0.3726198, 0, 0, 10.7547
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_740.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_740.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_740.jpg, -0.06259739, 0, 0, 10.6424
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_848.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_848.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_848.jpg, 0, 0, 0, 10.51107
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_04_958.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_04_958.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_04_958.jpg, 0, 0, 0, 10.40445
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_071.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_071.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_071.jpg, -0.0433614, 0, 0, 10.27685
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_180.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_180.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_180.jpg, -0.3336912, 0, 0, 10.10768
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_280.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_280.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_280.jpg, -0.6403776, 0, 0, 9.876614
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_381.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_381.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_381.jpg, -0.4046691, 0, 0, 9.793251
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_497.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_497.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_497.jpg, -0.02335889, 0, 0, 9.66023
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_603.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_603.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_603.jpg, 0, 0, 0, 9.557643
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_710.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_710.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_710.jpg, -0.3196539, 0, 0, 9.400867
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_880.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_880.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_880.jpg, -0.8225256, 0, 0, 8.972725
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_05_989.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_05_989.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_05_989.jpg, -0.4880826, 0, 0, 8.896659
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_105.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_105.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_105.jpg, -0.1443639, 0, 0, 8.786738
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_218.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_218.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_218.jpg, 0, 0, 0, 8.669079
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_322.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_322.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_322.jpg, 0, 0, 0, 8.581778
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_425.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_425.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_425.jpg, -0.3031791, 0, 0, 8.448041
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_538.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_538.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_538.jpg, 0, 0, 0, 8.334908
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_638.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_638.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_638.jpg, 0, 0, 0, 8.250861
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_750.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_750.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_750.jpg, 0, 0, 0, 8.151447
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_860.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_860.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_860.jpg, 0, 0, 0, 8.06965
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_06_970.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_06_970.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_06_970.jpg, 0, 0.3652794, 0, 8.478921
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_072.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_072.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_072.jpg, 0, 0.6755061, 0, 9.118282
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_189.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_189.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_189.jpg, 0, 1, 0, 10.43093
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_292.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_292.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_292.jpg, 0, 1, 0, 11.63288
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_396.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_396.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_396.jpg, -0.3085506, 1, 0, 12.32917
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_499.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_499.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_499.jpg, 0, 1, 0, 13.69192
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_634.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_634.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_634.jpg, 0, 1, 0, 15.09031
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_736.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_736.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_736.jpg, 0, 1, 0, 16.21164
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_871.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_871.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_871.jpg, 0, 1, 0, 17.63836
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_07_980.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_07_980.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_07_980.jpg, 0, 1, 0, 18.69007
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_102.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_102.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_102.jpg, -0.4022637, 0.6354556, 0, 19.24502
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_208.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_208.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_208.jpg, -0.08288912, 0.316081, 0, 19.58373
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_313.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_313.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_313.jpg, 0, 0.004637778, 0, 19.46821
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_418.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_418.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_418.jpg, 0, 0, 0, 19.21515
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_533.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_533.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_533.jpg, 0, 0, 0, 18.97934
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_638.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_638.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_638.jpg, 0, 0, 0, 18.84263
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_795.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_795.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_795.jpg, -0.4670819, 0, 0, 18.31116
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_08_908.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_08_908.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_08_908.jpg, -0.1265052, 0, 0, 18.09958
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_010.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_010.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_010.jpg, 0, 0, 0, 17.80193
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_112.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_112.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_112.jpg, 0, 0, 0, 17.71021
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_260.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_260.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_260.jpg, -0.4390278, 0, 0, 17.22321
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_371.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_371.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_371.jpg, -0.7749903, 0, 0, 16.7959
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_481.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_481.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_481.jpg, -0.4451961, 0, 0, 16.68296
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_592.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_592.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_592.jpg, -0.1111593, 0, 0, 16.47234
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_735.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_735.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_735.jpg, 0, 0, 0, 16.19303
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_845.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_845.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_845.jpg, 0, 0, 0, 16.02864
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_09_951.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_09_951.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_09_951.jpg, 0.317778, 0, 0, 15.76323
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_10_055.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_10_055.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_10_055.jpg, 0.5527968, 0, 0, 15.45812
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_10_191.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_10_191.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_10_191.jpg, 0.1492362, 0, 0, 15.25991
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_10_295.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_10_295.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_10_295.jpg, 0, 0.316773, 0, 15.32769
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_10_402.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_10_402.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_10_402.jpg, 0, 0.6347265, 0, 16.04901
C:\Users\mikem\Documents\Self driving course\Data\IMG\center_2020_04_26_13_30_10_503.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\left_2020_04_26_13_30_10_503.jpg, C:\Users\mikem\Documents\Self driving course\Data\IMG\right_2020_04_26_13_30_10_503.jpg, 0, 0.9039057, 0, 16.77884
